,smoothing_level,smoothing_slope,damping_slope,damped,RMSE,R²
51,0.6,0.7,0.1,True,2.4106248604208043,-0.7936851694469791
52,0.6,0.8,0.1,True,2.3410298859721523,-0.691612443691515
53,0.6,0.9,0.1,True,2.273632691635449,-0.5956129983027687
54,0.7,0.1,0.1,True,1.8558615690623996,-0.06310977719494382
55,0.7,0.2,0.1,True,1.828576248246779,-0.03207938598009519
56,0.7,0.3,0.1,True,1.811998172315613,-0.01345032377068378
57,0.7,0.4,0.1,True,1.8068541203278654,-0.007704356319420791
58,0.7,0.5,0.1,True,1.81366602328762,-0.015316840021242006
59,0.7,0.6,0.1,True,1.8327147306337566,-0.036756331510349405
60,0.7,0.7,0.1,True,1.8640260380960032,-0.07248420393902566
61,0.7,0.8,0.1,True,1.9073814640271847,-0.12295426997742132
62,0.7,0.9,0.1,True,1.9623508276827153,-0.1886124115726191
63,0.8,0.1,0.1,True,2.4205259895082882,-0.8084497895250626
64,0.8,0.2,0.1,True,2.5496443947526486,-1.006532415945932
65,0.8,0.3,0.1,True,2.68667660122921,-1.2280131058582135
66,0.8,0.4,0.1,True,2.8307745557801502,-1.4734180276394429
67,0.8,0.5,0.1,True,2.981189356491835,-1.7432543671950014
68,0.8,0.6,0.1,True,3.137264280834584,-2.0380097614596786
69,0.8,0.7,0.1,True,3.298425512446689,-2.3581517478955876
70,0.8,0.8,0.1,True,3.464172183987244,-2.7041272300662063
71,0.8,0.9,0.1,True,3.6340666859930746,-3.0763619593652862
72,0.9,0.1,0.1,True,4.27472331080197,-4.640310000324877
73,0.9,0.2,0.1,True,4.481084641210314,-5.198023942637606
74,0.9,0.3,0.1,True,4.6904615977742345,-5.79075597486369
75,0.9,0.4,0.1,True,4.902586457987611,-6.418865160040841
76,0.9,0.5,0.1,True,5.117218726420737,-7.082671274418917
77,0.9,0.6,0.1,True,5.334140715173011,-7.782454159924292
78,0.9,0.7,0.1,True,5.553153902102385,-8.518453110923847
79,0.9,0.8,0.1,True,5.774075924741939,-9.290866295443523
80,0.9,0.9,0.1,True,5.996738093049601,-10.099850210994529
81,0.1,0.1,0.2,True,3.9188475144038195,-3.74027661473101
82,0.1,0.2,0.2,True,3.955197810950571,-3.8286238216216013
83,0.1,0.3,0.2,True,3.990969536288623,-3.9163611790704103
84,0.1,0.4,0.2,True,4.026182293857874,-4.003499081274167
85,0.1,0.5,0.2,True,4.060853568599276,-4.090044908555326
86,0.1,0.6,0.2,True,4.0949989891499134,-4.176003400417815
87,0.1,0.7,0.2,True,4.128632554589627,-4.261376983226206
88,0.1,0.8,0.2,True,4.161766830785115,-4.346166057992212
89,0.1,0.9,0.2,True,4.194413120660832,-4.43036925319983
90,0.2,0.1,0.2,True,4.91284663067366,-6.449950175833962
91,0.2,0.2,0.2,True,4.947872972487194,-6.556558310916764
92,0.2,0.3,0.2,True,4.981440579506093,-6.659437270275712
93,0.2,0.4,0.2,True,5.013557322626701,-6.758520729554023
94,0.2,0.5,0.2,True,5.044230679090485,-6.853745675369122
95,0.2,0.6,0.2,True,5.073467803482244,-6.945052521847637
96,0.2,0.7,0.2,True,5.10127558748594,-7.032385204658377
97,0.2,0.8,0.2,True,5.127660710305251,-7.1156912559283505
98,0.2,0.9,0.2,True,5.152629681317794,-7.1949218628802925
99,0.3,0.1,0.2,True,5.184351342439164,-7.296134932275127
100,0.3,0.2,0.2,True,5.190769022253762,-7.316687124102035
101,0.3,0.3,0.2,True,5.194262305195409,-7.327884816399431
102,0.3,0.4,0.2,True,5.194853825131873,-7.329781674932736
103,0.3,0.5,0.2,True,5.192566625135921,-7.322448385813788
104,0.3,0.6,0.2,True,5.187424200836883,-7.30597238396229
105,0.3,0.7,0.2,True,5.1794505425726225,-7.280457568880346
106,0.3,0.8,0.2,True,5.168670177317395,-7.246024009538344
107,0.3,0.9,0.2,True,5.155108211247066,-7.202807639840932
108,0.4,0.1,0.2,True,4.835044637993454,-6.215857216532933
109,0.4,0.2,0.2,True,4.79010668982816,-6.082349071938175
110,0.4,0.3,0.2,True,4.740743903751316,-5.937131797791778
111,0.4,0.4,0.2,True,4.687037488994504,-5.780844882146182
112,0.4,0.5,0.2,True,4.629072968749381,-5.61416475232241
113,0.4,0.6,0.2,True,4.566940713992632,-5.4378032952431665
114,0.4,0.7,0.2,True,4.5007365658193,-5.252506370220929
115,0.4,0.8,0.2,True,4.430562563931654,-5.059052316507265
116,0.4,0.9,0.2,True,4.356527802591144,-4.858250457741789
117,0.5,0.1,0.2,True,3.971510510440364,-3.8685360217627274
118,0.5,0.2,0.2,True,3.8627789437936464,-3.6056047668698037
119,0.5,0.3,0.2,True,3.7492734952012,-3.3389155622810476
120,0.5,0.4,0.2,True,3.63136669368715,-3.070307003155367
121,0.5,0.5,0.2,True,3.509485153900776,-2.8016643857290005
122,0.5,0.6,0.2,True,3.3841221553958847,-2.5349153446339954
123,0.5,0.7,0.2,True,3.255853567087014,-2.2720255290856723
124,0.5,0.8,0.2,True,3.1253580006400123,-2.0149943219487843
125,0.5,0.9,0.2,True,2.993442232945911,-1.7658506052006682
126,0.6,0.1,0.2,True,2.7750556616188273,-1.3770064068439933
127,0.6,0.2,0.2,True,2.621047573963866,-1.1204926075563573
128,0.6,0.3,0.2,True,2.470540461029288,-0.8839566134265189
129,0.6,0.4,0.2,True,2.3266641265414414,-0.6709149421754983
130,0.6,0.5,0.2,True,2.1933351383026523,-0.4848991128215625
131,0.6,0.6,0.2,True,2.0753526078134272,-0.32944613372689546
132,0.6,0.7,0.2,True,1.9783631703207607,-0.2080891730857768
133,0.6,0.8,0.2,True,1.908565102564822,-0.12434841623329218
134,0.6,0.9,0.2,True,1.8720367771614392,-0.08172211358848158
135,0.7,0.1,0.2,True,1.8304088141174732,-0.034149084960855225
136,0.7,0.2,0.2,True,1.8162191793128706,-0.01817744046240999
137,0.7,0.3,0.2,True,1.8561230457231144,-0.06340936632557748
138,0.7,0.4,0.2,True,1.9511088914663712,-0.17503275020739295
139,0.7,0.5,0.2,True,2.0976259286662713,-0.3581353100301665
140,0.7,0.6,0.2,True,2.289306045080053,-0.6176876327462024
141,0.7,0.7,0.2,True,2.5189600203130946,-0.9585267358726037
142,0.7,0.8,0.2,True,2.7799160586218146,-1.3853401584519318
143,0.7,0.9,0.2,True,3.066577199990257,-1.9026505877743212
144,0.8,0.1,0.2,True,2.572351489938459,-1.0424318631251275
145,0.8,0.2,0.2,True,2.880893573006179,-1.5617773683665463
146,0.8,0.3,0.2,True,3.2186091571755933,-2.197594883168778
147,0.8,0.4,0.2,True,3.57997068506959,-2.955905386224268
148,0.8,0.5,0.2,True,3.960830410626051,-3.8423865067796745
149,0.8,0.6,0.2,True,4.358050803233188,-4.8623471508683895
150,0.8,0.7,0.2,True,4.76921427277983,-6.020703386569434
151,0.8,0.8,0.2,True,5.19241289323807,-7.321955601825426
152,0.8,0.9,0.2,True,5.626100876051752,-8.770166947974133
153,0.9,0.1,0.2,True,4.518290482815331,-5.301373933617698
154,0.9,0.2,0.2,True,4.980505585434009,-6.656562256016072
155,0.9,0.3,0.2,True,5.456031031409145,-8.18841534943429
156,0.9,0.4,0.2,True,5.943013198782536,-9.901853577964467
157,0.9,0.5,0.2,True,6.4399029467704825,-11.80105017520003
158,0.9,0.6,0.2,True,6.945365828141444,-13.889400336169304
159,0.9,0.7,0.2,True,7.458221172650797,-16.169493020123646
160,0.9,0.8,0.2,True,7.977400127717705,-18.64308549019518
161,0.9,0.9,0.2,True,8.501916300399817,-21.311080615208102
162,0.1,0.1,0.3,True,3.946451150941478,-3.8072910672702234
163,0.1,0.2,0.3,True,4.009392739124424,-3.961855977182081
164,0.1,0.3,0.3,True,4.070821460500447,-4.115063928255566
165,0.1,0.4,0.3,True,4.130819550504063,-4.266952513343092
166,0.1,0.5,0.3,True,4.189454981222036,-4.417538559755903
167,0.1,0.6,0.3,True,4.246784258180127,-4.566822230986561
168,0.1,0.7,0.3,True,4.302854616934066,-4.714790318693484
169,0.1,0.8,0.3,True,4.357705756904538,-4.861418891251104
170,0.1,0.9,0.3,True,4.411371217527776,-5.006675432513597
171,0.2,0.1,0.3,True,4.943795781109373,-6.544109793913247
172,0.2,0.2,0.3,True,5.007355451172059,-6.739337708763151
173,0.2,0.3,0.3,True,5.067065754228706,-6.925013949689019
174,0.2,0.4,0.3,True,5.122956654950576,-7.100807607552861
175,0.2,0.5,0.3,True,5.1750555390680875,-7.266410828085865
176,0.2,0.6,0.3,True,5.223387957449407,-7.421540122688437
177,0.2,0.7,0.3,True,5.267978185881578,-7.565937297560264
178,0.2,0.8,0.3,True,5.308849649178071,-7.699370090683569
179,0.2,0.9,0.3,True,5.346025245127631,-7.821632584295511
180,0.3,0.1,0.3,True,5.201233345541486,-7.350252950232219
181,0.3,0.2,0.3,True,5.219624415480666,-7.409408762116888
182,0.3,0.3,0.3,True,5.230245386496417,-7.443666766321787
183,0.3,0.4,0.3,True,5.233184016886832,-7.4531576351099975
184,0.3,0.5,0.3,True,5.2285312164865365,-7.438132988295289
185,0.3,0.6,0.3,True,5.2163815842577606,-7.398962867956495
186,0.3,0.7,0.3,True,5.196833942571248,-7.336132994914706
187,0.3,0.8,0.3,True,5.1699918952134265,-7.250241849195714
188,0.3,0.9,0.3,True,5.135964432943774,-7.1419976045708236
189,0.4,0.1,0.3,True,4.822661661414789,-6.1789436506358
190,0.4,0.2,0.3,True,4.757742206719856,-5.986968226463894
191,0.4,0.3,0.3,True,4.681038847585725,-5.763499244194746
192,0.4,0.4,0.3,True,4.592898623193376,-5.511194585079588
193,0.4,0.5,0.3,True,4.493705098233046,-5.2329851417798485
194,0.4,0.6,0.3,True,4.3838863956435485,-4.932060036806074
195,0.4,0.7,0.3,True,4.2639255467077835,-4.6118516353947605
196,0.4,0.8,0.3,True,4.134373955435371,-4.2760204167178735
197,0.4,0.9,0.3,True,3.9958690628071425,-3.928439761735822
198,0.5,0.1,0.3,True,3.9205801347891143,-3.744469130756573
199,0.5,0.2,0.3,True,3.7523064340980365,-3.345938250003668
200,0.5,0.3,0.3,True,3.5718240120510036,-2.937921552455633
201,0.5,0.4,0.3,True,3.381017814186216,-2.528432983950786
202,0.5,0.5,0.3,True,3.1823027809904945,-2.125863086167069
203,0.5,0.6,0.3,True,2.978841070473343,-1.738934340560109
204,0.5,0.7,0.3,True,2.7748516836783357,-1.3766569803019402
205,0.5,0.8,0.3,True,2.5760349764872412,-1.0482853841614066
206,0.5,0.9,0.3,True,2.3901027145879077,-0.7632751437900591
207,0.6,0.1,0.3,True,2.6941642349402404,-1.2404491338820938
208,0.6,0.2,0.3,True,2.46305028501288,-0.8725503840843891
209,0.6,0.3,0.3,True,2.249381635624438,-0.5617562243989842
210,0.6,0.4,0.3,True,2.0709740595706427,-0.3238423597614468
211,0.6,0.5,0.3,True,1.9509262905065472,-0.1748128218695133
212,0.6,0.6,0.3,True,1.9140341114546513,-0.13080130755216812
213,0.6,0.7,0.3,True,1.9782697570017982,-0.2079750899319157
214,0.6,0.8,0.3,True,2.146711816629647,-0.42244161307148853
215,0.6,0.9,0.3,True,2.4082534256553476,-0.7901578556693958
216,0.7,0.1,0.3,True,1.82426845052957,-0.027222326012798392
217,0.7,0.2,0.3,True,1.886330948789505,-0.09830443075520878
218,0.7,0.3,0.3,True,2.0863588018787973,-0.3435843975854662
219,0.7,0.4,0.3,True,2.4061834310018284,-0.7870817469973048
220,0.7,0.5,0.3,True,2.8187014869130556,-1.4523650851336822
221,0.7,0.6,0.3,True,3.3004981166644747,-2.3623733416145223
222,0.7,0.7,0.3,True,3.83484937102466,-3.539244490703811
223,0.7,0.8,0.3,True,4.410444468128066,-5.0041519096237215
224,0.7,0.9,0.3,True,5.019572353614265,-6.777148515968205
225,0.8,0.1,0.3,True,2.762671292972765,-1.3558377957199013
226,0.8,0.2,0.3,True,3.3097373706503515,-2.3812246193755593
227,0.8,0.3,0.3,True,3.91888482010185,-3.7403668658413354
228,0.8,0.4,0.3,True,4.575718766809929,-5.462575102349563
229,0.8,0.5,0.3,True,5.2708233907335735,-7.575192623625801
230,0.8,0.6,0.3,True,5.997675615532158,-10.103321155505656
231,0.8,0.7,0.3,True,6.751446845705144,-13.069564694648149
232,0.8,0.8,0.3,True,7.528327421843288,-16.493791799211515
233,0.8,0.9,0.3,True,8.325139544023921,-20.392916633230538
234,0.9,0.1,0.3,True,4.810947450614968,-6.144110800536791
235,0.9,0.2,0.3,True,5.591980738354998,-8.65202168164673
236,0.9,0.3,0.3,True,6.40739578413106,-11.672142777286648
237,0.9,0.4,0.3,True,7.2516322598840315,-15.23149415975751
238,0.9,0.5,0.3,True,8.120181862216718,-19.35253297668749
239,0.9,0.6,0.3,True,9.009167917568199,-24.05280271181136
240,0.9,0.7,0.3,True,9.915106560856707,-29.344621681067757
241,0.9,0.8,0.3,True,10.834765714695134,-35.23481136746123
242,0.9,0.9,0.3,True,11.765078786843173,-41.72446517125617
243,0.1,0.1,0.4,True,3.983982220447282,-3.899161299960898
244,0.1,0.2,0.4,True,4.082581017452365,-4.144658822743571
245,0.1,0.3,0.4,True,4.178022985231944,-4.38801262905715
246,0.1,0.4,0.4,True,4.270552915435583,-4.629310060979158
247,0.1,0.5,0.4,True,4.360354742985315,-4.868547200130281
248,0.1,0.6,0.4,True,4.447568337038894,-5.105654351284297
249,0.1,0.7,0.4,True,4.532301236371057,-5.340514348350498
250,0.1,0.8,0.4,True,4.614636967267929,-5.572975853419411
251,0.1,0.9,0.4,True,4.694641025586743,-5.802863149575438
252,0.2,0.1,0.4,True,4.98901876859605,-6.682759365263231
253,0.2,0.2,0.4,True,5.093445395347156,-7.007745544227454
254,0.2,0.3,0.4,True,5.189729774726909,-7.31335727788154
255,0.2,0.4,0.4,True,5.27795140697014,-7.598401689238848
256,0.2,0.5,0.4,True,5.358179356954052,-7.861789891660717
257,0.2,0.6,0.4,True,5.430476600162482,-8.10254529147133
258,0.2,0.7,0.4,True,5.494902855713883,-8.319808593489013
259,0.2,0.8,0.4,True,5.5515164655306775,-8.512840601119995
260,0.2,0.9,0.4,True,5.600375672821874,-8.681023537983947
261,0.3,0.1,0.4,True,5.232625055900815,-7.451351953149834
262,0.3,0.2,0.4,True,5.273475914598308,-7.58382566813944
263,0.3,0.3,0.4,True,5.297771252796258,-7.663100646356195
264,0.3,0.4,0.4,True,5.305754366120805,-7.689228849232835
265,0.3,0.5,0.4,True,5.297684250517702,-7.662816110361435
266,0.3,0.6,0.4,True,5.273839416101796,-7.585009077763633
267,0.3,0.7,0.4,True,5.234521881539171,-7.4574802908245506
268,0.3,0.8,0.4,True,5.180061695997447,-7.282411802645985
269,0.3,0.9,0.4,True,5.11082231796303,-7.0624775880819755
270,0.4,0.1,0.4,True,4.821132905314464,-6.174393004047959
271,0.4,0.2,0.4,True,4.740734183210496,-5.937103349681081
272,0.4,0.3,0.4,True,4.635221854487789,-5.63174786444394
273,0.4,0.4,0.4,True,4.5056859884318134,-5.266265590141219
274,0.4,0.5,0.4,True,4.3534188234761935,-4.8498921135052955
275,0.4,0.6,0.4,True,4.179985404844293,-4.3930753225326455
276,0.4,0.7,0.4,True,3.9873260330167994,-3.90738862177035
277,0.4,0.8,0.4,True,3.7779072125325754,-3.4054424230904736
278,0.4,0.9,0.4,True,3.5549464865794564,-2.9007946684781816
279,0.5,0.1,0.4,True,3.8742819587611352,-3.6330757786735948
280,0.5,0.2,0.4,True,3.644041603791524,-3.09877056294211
281,0.5,0.3,0.4,True,3.3894744125952134,-2.5461056839864242
282,0.5,0.4,0.4,True,3.1177636067217294,-2.000359687808144
283,0.5,0.5,0.4,True,2.8395215398532065,-1.48872717589121
284,0.5,0.6,0.4,True,2.5708551224130898,-1.0400563403380017
285,0.5,0.7,0.4,True,2.336164956282172,-0.6845890181063747
286,0.5,0.8,0.4,True,2.1701743880223128,-0.4537047939197876
287,0.5,0.9,0.4,True,2.114190772073567,-0.3796702543020245
288,0.6,0.1,0.4,True,2.6147383787455656,-1.1102963028774115
289,0.6,0.2,0.4,True,2.3157836152951887,-0.6553236079611753
290,0.6,0.3,0.4,True,2.079039136537558,-0.33417342131639893
291,0.6,0.4,0.4,True,1.9701619669672403,-0.19809379001556104
292,0.6,0.5,0.4,True,2.0521546903377024,-0.29989162094816946
293,0.6,0.6,0.4,True,2.3422286366742746,-0.6933453056265004
294,0.6,0.7,0.4,True,2.8073404051833926,-1.4326358794306562
295,0.6,0.8,0.4,True,3.4017310052280565,-2.5717980188684173
296,0.6,0.9,0.4,True,4.090323906393276,-4.164191709491079
297,0.7,0.1,0.4,True,1.8477876866074485,-0.053879829736588114
298,0.7,0.2,0.4,True,2.0727257925856644,-0.32608285053744646
299,0.7,0.3,0.4,True,2.5473132933629876,-1.0028650086315816
300,0.7,0.4,0.4,True,3.201954927961619,-2.1645895076788544
301,0.7,0.5,0.4,True,3.9805194337535625,-3.890648522074855
302,0.7,0.6,0.4,True,4.849271409529888,-6.258383973644818
303,0.7,0.7,0.4,True,5.7884210573457775,-9.342063135289056
304,0.7,0.8,0.4,True,6.78551408906787,-13.211910647456719
305,0.7,0.9,0.4,True,7.8319249071621035,-17.933198351430292
306,0.8,0.1,0.4,True,3.0015459921445213,-1.7808461351035416
307,0.8,0.2,0.4,True,3.860478905755328,-3.60012171305785
308,0.8,0.3,0.4,True,4.829260158795735,-6.198601943434778
309,0.8,0.4,0.4,True,5.881855962126871,-9.67863458054516
310,0.8,0.5,0.4,True,7.002537787522041,-14.13553850725726
311,0.8,0.6,0.4,True,8.180478498800607,-19.655911785059793
312,0.8,0.7,0.4,True,9.407314375530067,-26.316073361254748
313,0.8,0.8,0.4,True,10.675995965943057,-34.18064173469054
314,0.8,0.9,0.4,True,11.980212762610224,-43.30125374713309
315,0.9,0.1,0.4,True,5.166394394238212,-7.238764103270274
316,0.9,0.2,0.4,True,6.351087571063276,-11.450395777870467
317,0.9,0.3,0.4,True,7.608918349474633,-16.87033947574759
318,0.9,0.4,0.4,True,8.927670746901239,-23.60159616894672
319,0.9,0.5,0.4,True,10.297352873830896,-31.729407725300348
320,0.9,0.6,0.4,True,11.709120230118078,-41.319008694561816
321,0.9,0.7,0.4,True,13.154753873252096,-52.413668753759524
322,0.9,0.8,0.4,True,14.626389771107341,-65.0330321946208
323,0.9,0.9,0.4,True,16.11637011656402,-79.17176046347933
324,0.1,0.1,0.5,True,4.0368595352267125,-4.030072346883071
325,0.1,0.2,0.5,True,4.185037347583692,-4.406119373924676
326,0.1,0.3,0.5,True,4.327363323211138,-4.780077678372337
327,0.1,0.4,0.5,True,4.464441529037647,-5.15206951238354
328,0.1,0.5,0.5,True,4.596672546782641,-5.5218993048684055
329,0.1,0.6,0.5,True,4.724327457922066,-5.889170603856523
330,0.1,0.7,0.5,True,4.847592789987757,-6.253359731716083
331,0.1,0.8,0.5,True,4.9665987318624465,-6.613863766725457
332,0.1,0.9,0.5,True,5.0814373840449,-6.970032858865204
333,0.2,0.1,0.5,True,5.05672102922397,-6.892688178439032
334,0.2,0.2,0.5,True,5.221416826516175,-7.415185309971662
335,0.2,0.3,0.5,True,5.37067367437001,-7.903166299720031
336,0.2,0.4,0.5,True,5.504658950564912,-8.352932256186438
337,0.2,0.5,0.5,True,5.62350899331276,-8.761167004821905
338,0.2,0.6,0.5,True,5.727347159470104,-9.12497528963766
339,0.2,0.7,0.5,True,5.816293413654998,-9.441900957646984
340,0.2,0.8,0.5,True,5.89046965364903,-9.709934162400378
341,0.2,0.9,0.5,True,5.95000295833418,-9.927512665025903
342,0.3,0.1,0.5,True,5.287490526847268,-7.629510465633684
343,0.3,0.2,0.5,True,5.3678068282814095,-7.89366388094785
344,0.3,0.3,0.5,True,5.416459057011641,-8.055613630918126
345,0.3,0.4,0.5,True,5.434011905637771,-8.114400881855717
346,0.3,0.5,0.5,True,5.421092852979983,-8.07111446448454
347,0.3,0.6,0.5,True,5.378412347428184,-7.928842159347669
348,0.3,0.7,0.5,True,5.306786975530522,-7.692611385241234
349,0.3,0.8,0.5,True,5.207168646651611,-7.369321328948853
350,0.3,0.9,0.5,True,5.080683200301938,-6.9676672198957315
351,0.4,0.1,0.5,True,4.838266413393933,-6.225476824411755
352,0.4,0.2,0.5,True,4.750742485378484,-5.966424509740735
353,0.4,0.3,0.5,True,4.615270226591238,-5.5747799753342
354,0.4,0.4,0.5,True,4.434827036698468,-5.070721759493092
355,0.4,0.5,0.5,True,4.2133035462278245,-4.479393029849357
356,0.4,0.6,0.5,True,3.9559830580419284,-3.8305413182335197
357,0.4,0.7,0.5,True,3.6703367648237832,-3.158136894378007
358,0.4,0.8,0.5,True,3.3673565432083414,-2.4999767627864693
359,0.4,0.9,0.5,True,3.0637395842751665,-1.8972812162763963
360,0.5,0.1,0.5,True,3.8380182906706937,-3.546749580449678
361,0.5,0.2,0.5,True,3.544703881669794,-2.8783489072900332
362,0.5,0.3,0.5,True,3.2099062199878636,-2.1803260302191765
363,0.5,0.4,0.5,True,2.857991733815262,-1.5212092503070918
364,0.5,0.5,0.5,True,2.5309982187574414,-0.977291203183819
365,0.5,0.6,0.5,True,2.2990288800859964,-0.631457665802323
366,0.5,0.7,0.5,True,2.256762682747384,-0.5720224317103864
367,0.5,0.8,0.5,True,2.475535608238846,-0.8915826000337399
368,0.5,0.9,0.5,True,2.9498621255635333,-1.685903411754313
369,0.6,0.1,0.5,True,2.5415014426610845,-0.9937361171446932
370,0.6,0.2,0.5,True,2.1997077523884063,-0.49354023245430145
371,0.6,0.3,0.5,True,2.03831702842218,-0.282420407678422
372,0.6,0.4,0.5,True,2.207140451212261,-0.5036504751703328
373,0.6,0.5,0.5,True,2.734505108584839,-1.3080458571862414
374,0.6,0.6,0.5,True,3.532324843353778,-2.851307778241761
375,0.6,0.7,0.5,True,4.514735748439472,-5.291462707585637
376,0.6,0.8,0.5,True,5.630775019837461,-8.786407728645369
377,0.6,0.9,0.5,True,6.851950121026687,-13.491566726566736
378,0.7,0.1,0.5,True,1.9154300405726299,-0.13245132421496875
379,0.7,0.2,0.5,True,2.412023625586076,-0.7957673451361233
380,0.7,0.3,0.5,True,3.2804906223910595,-2.321731740962116
381,0.7,0.4,0.5,True,4.387350348536139,-4.9414382427525245
382,0.7,0.5,0.5,True,5.659392213851489,-8.886135101384907
383,0.7,0.6,0.5,True,7.059386473436365,-14.382285654247239
384,0.7,0.7,0.5,True,8.56566447716589,-21.646916183554676
385,0.7,0.8,0.5,True,10.16337368313661,-30.883261626090064
386,0.7,0.9,0.5,True,11.840871831427576,-42.27671781343341
387,0.8,0.1,0.5,True,3.305462127767808,-2.372495092752184
388,0.8,0.2,0.5,True,4.576040472344164,-5.4634838641715415
389,0.8,0.3,0.5,True,6.029754778070115,-10.222413221497268
390,0.8,0.4,0.5,True,7.626884925407198,-16.954831872327944
391,0.8,0.5,0.5,True,9.34355405634704,-25.947045782125954
392,0.8,0.6,0.5,True,11.162235267439629,-37.45823059006837
393,0.8,0.7,0.5,True,13.068219107352498,-51.713247193829986
394,0.8,0.8,0.5,True,15.048154880650692,-68.8961830595559
395,0.8,0.9,0.5,True,17.089386799789864,-89.14464121744537
396,0.9,0.1,0.5,True,5.60833025845652,-8.70854427067482
397,0.9,0.2,0.5,True,7.319965122037242,-15.538837445529438
398,0.9,0.3,0.5,True,9.174339294757488,-24.979844685748557
399,0.9,0.4,0.5,True,11.148063286030647,-37.360636636648195
400,0.9,0.5,0.5,True,13.221282682220135,-52.9553031544507
401,0.9,0.6,0.5,True,15.375705858325729,-71.9721394910332
402,0.9,0.7,0.5,True,17.593776545016265,-94.54436947976663
403,0.9,0.8,0.5,True,19.858290794679196,-120.72245056897516
404,0.9,0.9,0.5,True,22.152205511400044,-150.46800273243193
405,0.1,0.1,0.6,True,4.115193438820829,-4.227180104625696
406,0.1,0.2,0.6,True,4.335941091212949,-4.803015112067899
407,0.1,0.3,0.6,True,4.546596360354661,-5.380574076630468
408,0.1,0.4,0.6,True,4.7484686785480505,-5.959757546448636
409,0.1,0.5,0.6,True,4.942282644976395,-6.539492484176446
410,0.1,0.6,0.6,True,5.1284473357658715,-7.118181474924111
411,0.1,0.7,0.6,True,5.307195330597328,-7.693949222426788
412,0.1,0.8,0.6,True,5.478659146810676,-8.264788696227875
413,0.1,0.9,0.6,True,5.642914956442598,-8.828652159336967
414,0.2,0.1,0.6,True,5.162268648653601,-7.225610840141115
415,0.2,0.2,0.6,True,5.4199489647297225,-8.067286732035
416,0.2,0.3,0.6,True,5.649881639056059,-8.85293583850654
